codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
RES-00660;02-09-25;02-09-25;09-09-25;cancelada;23046980-6;"luis contreras";si;"cabana 6";"santiago centro";840000;0;;01-09-25
RES-00662;03-10-25;03-10-25;04-10-25;cancelada;19443419-7;"pedro rojas";si;"cabana 6";"santiago centro";120000;0;;03-10-25
RES-00663;13-10-25;13-10-25;20-10-25;reservada;15088563-9;"pedro rojas";si;"cabana 5";"santa cruz";840000;0;;11-10-25
RES-00666;04-11-25;04-11-25;13-11-25;ejecutada;24090729-1;"pedro rojas";no;"cabana 3";"santa cruz";1080000;1080000;transferencia;30-10-25
RES-00668;12-10-25;12-10-25;22-10-25;reservada;14861266-8;"ana silva";no;"cabana 9";providencia;1200000;0;;11-10-25
RES-00669;01-03-25;01-03-25;04-03-25;cancelada;9430073-8;"ana silva";si;"cabana 15";"santa cruz";360000;0;;27-02-25
RES-00674;07-12-25;07-12-25;16-12-25;ejecutada;5137322-7;"juan perez";no;"cabana 20";providencia;1080000;1080000;efectivo;06-12-25
RES-00675;16-09-25;16-09-25;22-09-25;cancelada;9706683-3;"ana silva";no;"cabana 18";"santa cruz";720000;0;;11-09-25
RES-00676;10-12-25;10-12-25;11-12-25;cancelada;5757659-6;"pedro rojas";si;"cabana 6";"la florida";120000;0;;09-12-25
RES-00677;07-10-25;07-10-25;09-10-25;cancelada;17263289-0;"juan perez";si;"cabana 8";providencia;240000;0;;07-10-25
RES-00680;06-01-25;06-01-25;13-01-25;cancelada;16054257-8;"luis contreras";no;"cabana 16";"santiago centro";840000;0;;05-01-25
RES-00681;18-06-25;18-06-25;20-06-25;ejecutada;6858349-7;"luis contreras";si;"cabana 20";"santiago centro";240000;240000;efectivo;14-06-25
RES-00685;11-05-25;11-05-25;17-05-25;reservada;8356612-4;"pedro rojas";no;"cabana 18";providencia;720000;0;;06-05-25
RES-00687;17-05-25;17-05-25;23-05-25;reservada;18086493-8;"maria gonzalez";no;"cabana 3";"santiago centro";720000;0;;15-05-25
RES-00688;12-06-25;12-06-25;17-06-25;reservada;6884770-2;"luis contreras";si;"cabana 5";"santiago centro";600000;0;;09-06-25
RES-00690;07-12-25;07-12-25;11-12-25;reservada;16887747-1;"luis contreras";no;"cabana 13";"la florida";480000;0;;06-12-25
RES-00691;04-11-25;04-11-25;09-11-25;ejecutada;7781298-9;"pedro rojas";si;"cabana 13";"santa cruz";600000;600000;efectivo;03-11-25
RES-00692;15-10-25;15-10-25;22-10-25;reservada;18602114-2;"juan perez";no;"cabana 18";providencia;840000;0;;15-10-25
RES-00693;15-05-25;15-05-25;16-05-25;cancelada;18910856-7;"maria gonzalez";no;"cabana 2";"la florida";120000;0;;14-05-25
RES-00694;18-01-25;18-01-25;25-01-25;cancelada;19895777-1;"juan perez";si;"cabana 6";"santiago centro";840000;0;;17-01-25
RES-00697;19-09-25;19-09-25;20-09-25;reservada;16990297-6;"ana silva";no;"cabana 18";"santiago centro";120000;0;;15-09-25
RES-00698;18-08-25;18-08-25;27-08-25;reservada;21351051-7;"ana silva";si;"cabana 8";"santa cruz";1080000;0;;16-08-25
RES-00699;19-09-25;19-09-25;22-09-25;reservada;15088563-9;"pedro rojas";si;"cabana 5";"santiago centro";360000;0;;19-09-25
RES-00700;18-04-25;18-04-25;24-04-25;ejecutada;8805000-2;"maria gonzalez";no;"cabana 13";"santiago centro";720000;720000;tarjeta;17-04-25
RES-00701;03-02-25;03-02-25;06-02-25;cancelada;21783745-6;"maria gonzalez";si;"cabana 14";"la florida";360000;0;;29-01-25
RES-00702;19-07-25;19-07-25;26-07-25;ejecutada;22512308-k;"pedro rojas";si;"cabana 9";"santiago centro";840000;840000;transferencia;19-07-25
RES-00703;14-02-25;14-02-25;15-02-25;reservada;19599688-1;"juan perez";si;"cabana 20";providencia;120000;0;;09-02-25
RES-00704;15//25;04-07-25;07-07-25;ejecutada;19727843-0;"luis contreras";no;"cabana 14";"santa cruz";360000;360000;tarjeta;02-07-25
RES-00706;14-02-25;14-02-25;17-02-25;cancelada;6973970-9;"pedro rojas";no;"cabana 19";providencia;360000;0;;10-02-25
RES-00708;07-06-25;07-06-25;17-06-25;ejecutada;11219981-0;"pedro rojas";no;"cabana 10";"santiago centro";1200000;1200000;tarjeta;03-06-25
RES-00711;18-09-25;18-09-25;19-09-25;reservada;21861927-4;"pedro rojas";si;"cabana 12";providencia;120000;0;;17-09-25
RES-00712;07-12-25;07-12-25;14-12-25;reservada;18568061-4;"ana silva";si;"cabana 20";"santa cruz";840000;0;;05-12-25
RES-00713;15-01-25;15-01-25;20-01-25;cancelada;19332680-3;"ana silva";no;"cabana 12";"la florida";600000;0;;12-01-25
RES-00715;17-12-25;17-12-25;24-12-25;reservada;8356612-4;"pedro rojas";no;"cabana 13";"la florida";840000;0;;12-12-25
RES-00721;06-03-25;06-03-25;14-03-25;ejecutada;16984924-2;"pedro rojas";si;"cabana 7";"santiago centro";960000;960000;efectivo;02-03-25
RES-00723;01-04-25;01-04-25;10/10/;reservada;21773123-5;"luis contreras";no;"cabana 15";providencia;720000;0;;30-03-25
RES-00728;15-02-25;15-02-25;16-02-25;reservada;14565689-3;"pedro rojas";si;"cabana 18";"santa cruz";120000;0;;14-02-25
RES-00729;15-03-25;15-03-25;19-03-25;reservada;24693299-9;"pedro rojas";si;"cabana 1";providencia;480000;0;;13-03-25
RES-00730;16-09-25;16-09-25;19-09-25;reservada;9813420-4;"maria gonzalez";si;"cabana 4";"la florida";360000;0;;12-09-25
RES-00731;10-11-25;10-11-25;16-11-25;cancelada;16848416-5;"ana silva";no;"cabana 5";providencia;720000;0;;09-11-25
RES-00732;07-10-25;07-10-25;17-10-25;cancelada;9680719-8;"ana silva";si;"cabana 17";providencia;1200000;0;;07-10-25
RES-00734;18-10-25;18-10-25;"18-10-25 21:00";reservada;5135966-6;"pedro rojas";no;"cancha tenis techada";"la florida";35000;0;;15-10-25
RES-00735;20-12-25;20-12-25;23-12-25;ejecutada;22812135-5;"ana silva";no;"cabana 11";providencia;360000;360000;efectivo;15-12-25
RES-00737;10/10/;06-03-25;10-03-25;reservada;9487250-2;"ana silva";si;"cabana 20";"santiago centro";480000;0;;05-03-25
RES-00738;05-08-25;05-08-25;09-08-25;reservada;24402541-2;"luis contreras";si;"cabana 15";"santiago centro";480000;0;;03-08-25
RES-00739;14-07-25;14-07-25;20-07-25;reservada;20713143-1;"luis contreras";no;"cabana 15";"la florida";720000;0;;11-07-25
RES-00740;01-11-25;01-11-25;"01-11-25 20:00";cancelada;16408231-8;"juan perez";si;"restaurant 1";providencia;30000;0;;27-10-25
RES-00741;02-08-25;02-08-25;12-08-25;cancelada;19048151-4;"ana silva";si;"cabana 13";"santiago centro";1200000;0;;02-08-25
RES-00743;15-08-25;15-08-25;20-08-25;cancelada;10778324-5;"luis contreras";no;"cabana 5";"la florida";600000;0;;14-08-25
RES-00744;13-07-25;13-07-25;19-07-25;ejecutada;13397853-4;"juan perez";no;"cabana 13";"santa cruz";720000;720000;transferencia;08-07-25
RES-00746;04-01-25;04-01-25;05-01-25;ejecutada;22885927-3;"luis contreras";si;"cabana 12";"santa cruz";120000;120000;tarjeta;04-01-25
RES-00749;13-10-25;13-10-25;17-10-25;cancelada;13650113-5;"pedro rojas";no;"cabana 14";"la florida";480000;0;;08-10-25
RES-00750;03-02-25;15//25;04-02-25;reservada;23503123-k;"ana silva";si;"cabana 11";"la florida";120000;0;;30-01-25
RES-00752;15-08-25;15-08-25;24-08-25;reservada;15148285-6;"luis contreras";si;"cabana 2";"la florida";1080000;0;;15-08-25
RES-00754;13-09-25;13-09-25;18-09-25;ejecutada;19895777-1;"juan perez";no;"cabana 19";"santiago centro";600000;600000;transferencia;12-09-25
RES-00756;01-06-25;01-06-25;02-06-25;ejecutada;5983819-9;"ana silva";si;"cabana 16";"santa cruz";120000;120000;tarjeta;30-05-25
RES-00759;03-06-25;03-06-25;05-06-25;cancelada;23503123-k;"ana silva";si;"cabana 16";providencia;240000;0;;29-05-25
RES-00762;18-12-25;18-12-25;24-12-25;cancelada;17786278-9;"juan perez";no;"cabana 4";"santa cruz";720000;0;;16-12-25
RES-00763;01-10-25;01-10-25;02-10-25;cancelada;17674128-7;"pedro rojas";no;"cabana 5";"santa cruz";120000;0;;30-09-25
RES-00764;08-12-25;08-12-25;09-12-25;ejecutada;9571085-9;"juan perez";no;"cabana 15";"la florida";120000;120000;transferencia;07-12-25
RES-00767;17-11-25;17-11-25;25-11-25;reservada;23433621-5;"maria gonzalez";si;"cabana 2";providencia;960000;0;;17-11-25
RES-00768;05-11-25;05-11-25;11-11-25;ejecutada;7544276-9;"maria gonzalez";si;"cabana 3";"santiago centro";720000;720000;efectivo;01-11-25
RES-00769;06-09-25;06-09-25;07-09-25;ejecutada;12809545-4;"juan perez";si;"cabana 1";"santiago centro";120000;120000;tarjeta;01-09-25
RES-00771;15//25;13-04-25;16-04-25;reservada;24132013-8;"pedro rojas";si;"cabana 5";"la florida";360000;0;;13-04-25
RES-00773;20-09-25;20-09-25;23-09-25;cancelada;21351051-7;"ana silva";si;"cabana 5";providencia;360000;0;;16-09-25
RES-00775;09-07-25;09-07-25;19-07-25;ejecutada;20727566-2;"juan perez";no;"cabana 6";"la florida";1200000;1200000;transferencia;06-07-25
RES-00776;12-11-25;12-11-25;18-11-25;reservada;12913560-3;"ana silva";si;"cabana 13";"la florida";720000;0;;07-11-25
RES-00778;01-12-25;01-12-25;06-12-25;cancelada;10615277-2;juan;si;"cabana 8";"la florida";600000;0;;27-11-25
RES-00779;10-05-25;10-05-25;"10-05-25 17:00";cancelada;15345989-4;"pedro rojas";si;"cancha futbolito techada";"santiago centro";35000;0;;05-05-25
RES-00780;05-03-25;10/10/;14-03-25;cancelada;16887747-1;"luis contreras";si;"cabana 16";providencia;1080000;0;;03-03-25
RES-00781;02-12-25;15//25;10-12-25;reservada;7415624-0;"juan perez";no;"cabana 7";"la florida";960000;0;;28-11-25
RES-00782;17-03-25;17-03-25;25-03-25;ejecutada;15826885-k;"juan perez";si;"cabana 2";providencia;960000;960000;tarjeta;16-03-25
RES-00783;18-10-25;18-10-25;27-10-25;cancelada;19937737-k;"luis contreras";si;"cabana 1";"santa cruz";1080000;0;;15-10-25
RES-00784;06-11-25;06-11-25;14-11-25;reservada;15293763-6;"luis contreras";no;"cabana 16";providencia;960000;0;;04-11-25
RES-00785;03-10-25;03-10-25;11-10-25;cancelada;18646254-8;"pedro rojas";si;"cabana 5";providencia;960000;0;;29-09-25
RES-00787;09-10-25;09-10-25;15-10-25;ejecutada;13604604-7;"juan perez";no;"cabana 12";"santa cruz";720000;720000;tarjeta;05-10-25
RES-00788;08-02-25;08-02-25;15-02-25;ejecutada;19195488-2;"pedro rojas";no;"cabana 13";"santa cruz";840000;840000;transferencia;04-02-25
RES-00794;16-11-25;16-11-25;17-11-25;ejecutada;21296743-2;"pedro rojas";si;"cabana 19";providencia;120000;120000;transferencia;13-11-25
RES-00795;11-02-25;11-02-25;19-02-25;cancelada;16107528-0;"juan perez";no;"cabana 13";"la florida";960000;0;;06-02-25
RES-00796;14-03-25;14-03-25;18-03-25;reservada;9712455-8;"pedro rojas";si;"cabana 11";providencia;480000;0;;09-03-25
RES-00797;11-10-25;11-10-25;19-10-25;reservada;11414686-2;"maria gonzalez";no;"cabana 6";"santiago centro";960000;0;;10-10-25
RES-00798;07-02-25;07-02-25;16-02-25;cancelada;13734270-7;"luis contreras";no;"cabana 5";"santa cruz";1080000;0;;07-02-25
RES-00803;13-07-25;13-07-25;17-07-25;reservada;13897062-0;"maria gonzalez";no;"cabana 18";"santiago centro";480000;0;;09-07-25
RES-00804;20-10-25;20-10-25;26-10-25;reservada;9486514-k;"luis contreras";no;"cabana 6";"santiago centro";720000;0;;18-10-25
RES-00805;19-03-25;19-03-25;28-03-25;ejecutada;21162735-2;"juan perez";si;"cabana 15";providencia;1080000;1080000;tarjeta;18-03-25
RES-00808;16-06-25;16-06-25;19-06-25;ejecutada;11711378-7;"maria gonzalez";si;"cabana 4";providencia;360000;360000;tarjeta;14-06-25
RES-00809;17-12-25;17-12-25;19-12-25;ejecutada;21351051-7;"ana silva";no;"cabana 19";"santa cruz";240000;240000;tarjeta;17-12-25
RES-00810;07-05-25;07-05-25;12-05-25;ejecutada;14294949-0;"ana silva";no;"cabana 1";providencia;600000;600000;tarjeta;02-05-25
RES-00811;10-01-25;10-01-25;18-01-25;ejecutada;15838325-k;"maria gonzalez";si;"cabana 20";providencia;960000;960000;efectivo;05-01-25
RES-00812;04-07-25;04-07-25;abc/12/25;reservada;16214968-7;"luis contreras";no;"cabana 5";"santa cruz";720000;0;;04-07-25
RES-00813;19-06-25;19-06-25;27-06-25;reservada;8722237-3;"juan perez";no;"cabana 3";"santiago centro";960000;0;;19-06-25
RES-00814;14-07-25;14-07-25;23-07-25;reservada;19104958-6;"pedro rojas";si;"cabana 16";"santa cruz";1080000;0;;10-07-25
RES-00816;16-10-25;16-10-25;17-10-25;ejecutada;12075076-3;"juan perez";si;"cabana 1";"santa cruz";120000;120000;tarjeta;14-10-25
RES-00817;19-07-25;19-07-25;20-07-25;reservada;6807678-1;"pedro rojas";si;"cabana 11";"santa cruz";120000;0;;16-07-25
RES-00818;08-01-25;08-01-25;16-01-25;cancelada;9016221-7;"pedro rojas";no;"cabana 9";providencia;960000;0;;05-01-25
RES-00821;01-03-25;01-03-25;07-03-25;ejecutada;21554696-9;"maria gonzalez";no;"cabana 19";"santiago centro";720000;720000;tarjeta;25-02-25
RES-00822;11-02-25;11-02-25;13-02-25;cancelada;24447412-8;"juan perez";no;"cabana 2";"la florida";240000;0;;07-02-25
RES-00825;14-10-25;14-10-25;16-10-25;reservada;9978267-6;"pedro rojas";no;"cabana 15";"santiago centro";240000;0;;09-10-25
RES-00826;17-06-25;17-06-25;26-06-25;ejecutada;5938386-8;"ana silva";si;"cabana 20";providencia;1080000;1080000;tarjeta;12-06-25
RES-00827;14-06-25;14-06-25;20-06-25;reservada;7261443-7;"ana silva";no;"cabana 5";"santa cruz";720000;0;;10-06-25
RES-00828;03-05-25;03-05-25;08-05-25;cancelada;15293763-6;"luis contreras";no;"cabana 3";"santiago centro";600000;0;;03-05-25
RES-00829;20-01-25;20-01-25;26-01-25;cancelada;5757659-6;"pedro rojas";si;"cabana 14";"santa cruz";720000;0;;19-01-25
RES-00830;02-11-25;02-11-25;06-11-25;ejecutada;14292034-4;"luis contreras";si;"cabana 13";"la florida";480000;480000;transferencia;31-10-25
RES-00831;02-07-25;02-07-25;08-07-25;ejecutada;10427547-2;"ana silva";no;"cabana 1";providencia;720000;720000;transferencia;01-07-25
RES-00832;09-08-25;09-08-25;15-08-25;ejecutada;19362869-9;"luis contreras";no;"cabana 7";providencia;720000;720000;efectivo;04-08-25
RES-00835;03-06-25;10/10/;08-06-25;reservada;16741872-4;"maria gonzalez";si;"cabana 4";"santa cruz";600000;0;;30-05-25
RES-00836;04-11-25;04-11-25;11-11-25;reservada;17911506-9;"pedro rojas";si;"cabana 2";"santa cruz";840000;0;;30-10-25
RES-00837;06-08-25;06-08-25;15-08-25;cancelada;7997541-9;"ana silva";no;"cabana 5";"santa cruz";1080000;0;;01-08-25
RES-00839;14-03-25;14-03-25;19-03-25;cancelada;17963425-2;"luis contreras";si;"cabana 11";"la florida";600000;0;;10-03-25
RES-00841;03-04-25;03-04-25;04-04-25;cancelada;24505775-k;"maria gonzalez";si;"cabana 4";"santiago centro";120000;0;;03-04-25
RES-00842;03-02-25;03-02-25;12-02-25;reservada;19727843-9;"luis contreras";si;"cabana 17";providencia;1080000;0;;03-02-25
RES-00843;02-08-25;02-08-25;"02-08-25 09:00";ejecutada;13914038-8;"luis contreras";si;"cancha basquetbol aire libre";"santiago centro";25000;25000;transferencia;29-07-25
RES-00845;03-06-25;03-06-25;08-06-25;ejecutada;19208091-6;"maria gonzalez";no;"cabana 7";providencia;600000;600000;efectivo;03-06-25
RES-00847;20-08-25;20-08-25;27-08-25;reservada;8442882-5;"ana silva";no;"cabana 8";"la florida";840000;0;;19-08-25
RES-00848;09-10-25;09-10-25;12-10-25;cancelada;6389986-0;"luis contreras";si;"cabana 19";providencia;360000;0;;05-10-25
RES-00849;07-02-25;07-02-25;17-02-25;cancelada;14150365-0;"juan perez";si;"cabana 16";"santiago centro";1200000;0;;07-02-25
RES-00850;19-09-25;19-09-25;22-09-25;reservada;12353825-0;"ana silva";no;"cabana 7";"santiago centro";360000;0;;17-09-25
RES-00852;06-10-25;06-10-25;08-10-25;cancelada;8482497-6;"ana silva";si;"cabana 9";providencia;240000;0;;05-10-25
RES-00853;08-12-25;08-12-25;18-12-25;cancelada;21821683-8;"maria gonzalez";no;"cabana 10";"la florida";1200000;0;;07-12-25
RES-00855;11-06-25;11-06-25;14-06-25;cancelada;18885368-4;"maria gonzalez";si;"cabana 5";providencia;360000;0;;10-06-25
RES-00856;20-06-25;20-06-25;"20-06-25 15:00";cancelada;12075076-3;"juan perez";no;"cancha padel techada";"santiago centro";35000;0;;17-06-25
RES-00857;15-03-25;15-03-25;23-03-25;reservada;20666104-6;"juan perez";no;"cabana 6";"santa cruz";960000;0;;14-03-25
RES-00858;20-02-25;20-02-25;01-03-25;reservada;12651989-3;"luis contreras";si;"cabana 2";"santa cruz";1080000;0;;18-02-25
RES-00859;12-06-25;12-06-25;13-06-25;ejecutada;13083215-6;"pedro rojas";si;"cabana 2";"santiago centro";120000;120000;tarjeta;11-06-25
RES-00861;03-07-25;03-07-25;12-07-25;reservada;13479779-7;"pedro rojas";no;"cabana 7";"santiago centro";1080000;0;;28-06-25
RES-00862;02-01-25;31/02/25;03-01-25;cancelada;9179703-8;"maria gonzalez";no;"cabana 7";"la florida";120000;0;;28-12-24
RES-00863;09-10-25;09-10-25;11-10-25;reservada;12592948-6;ana;no;"cabana 19";"santiago centro";240000;0;;08-10-25
RES-00866;06-05-25;06-05-25;16-05-25;reservada;7962885-9;"juan perez";si;"cabana 7";"la florida";1200000;0;;06-05-25
RES-00867;06-03-25;06-03-25;"06-03-25 16:00";ejecutada;24967582-2;"maria gonzalez";no;"salon eventos 3";providencia;100000;100000;transferencia;05-03-25
RES-00870;12-11-25;12-11-25;20-11-25;cancelada;8805000-2;"maria gonzalez";si;"cabana 6";"la florida";960000;0;;11-11-25
RES-00874;10/10/;10-05-25;15-05-25;ejecutada;11263892-9;"luis contreras";no;"cabana 19";providencia;600000;600000;efectivo;06-05-25
RES-00875;01-10-25;01-10-25;06-10-25;ejecutada;7415624-k;"juan perez";si;"cabana 9";"santa cruz";600000;600000;efectivo;28-09-25
RES-00876;04-05-25;04-05-25;07-05-25;cancelada;18843742-7;"pedro rojas";si;"cabana 20";providencia;360000;0;;30-04-25
RES-00877;05-03-25;05-03-25;15-03-25;cancelada;9381544-0;"pedro rojas";no;"cabana 3";"santiago centro";1200000;0;;05-03-25
RES-00878;02-09-25;02-09-25;09-09-25;ejecutada;12770855-k;"luis contreras";no;"cabana 1";"santiago centro";840000;840000;transferencia;02-09-25
RES-00880;02-02-25;/05/25;07-02-25;ejecutada;6442121-2;"pedro rojas";no;"cabana 20";"la florida";600000;600000;efectivo;02-02-25
RES-00881;03-12-25;03-12-25;07-12-25;ejecutada;23498184-6;"juan perez";no;"cabana 15";"santa cruz";480000;480000;efectivo;03-12-25
RES-00882;08-06-25;08-06-25;09-06-25;ejecutada;23303043-0;"juan perez";si;"cabana 12";"santa cruz";120000;120000;transferencia;06-06-25
RES-00890;19-12-25;19-12-25;20-12-25;ejecutada;20078438-3;"ana silva";no;"cabana 14";providencia;120000;120000;transferencia;18-12-25
RES-00892;08-06-25;08-06-25;18-06-25;ejecutada;5033421-k;"maria gonzalez";si;"cabana 17";"santiago centro";1200000;1200000;efectivo;08-06-25
RES-00895;01-07-25;01-07-25;05-07-25;reservada;20284960-1;"juan perez";si;"cabana 2";"santiago centro";480000;0;;26-06-25
RES-00898;19-12-25;19-12-25;24-12-25;reservada;10701066-1;"maria gonzalez";no;"cabana 10";providencia;600000;0;;15-12-25
RES-00900;17-07-25;17-07-25;24-07-25;reservada;11711378-7;"maria gonzalez";si;"cabana 20";"santiago centro";840000;0;;12-07-25
RES-00902;16-12-25;16-12-25;21-12-25;ejecutada;12730200-6;"maria gonzalez";no;"cabana 2";"santiago centro";600000;600000;transferencia;12-12-25
RES-00903;02-09-25;02-09-25;11-09-25;reservada;12469531-7;"pedro rojas";no;"cabana 11";"la florida";1080000;0;;02-09-25
RES-00904;07-01-25;07-01-25;10-01-25;ejecutada;20812193-6;"pedro rojas";si;"cabana 10";"la florida";360000;360000;transferencia;05-01-25
RES-00906;06-06-25;10/10/;12-06-25;reservada;24795565-5;"luis contreras";si;"cabana 10";"la florida";720000;0;;02-06-25
RES-00907;12-11-25;12-11-25;19-11-25;cancelada;11374837-0;"maria gonzalez";no;"cabana 11";"santa cruz";840000;0;;08-11-25
RES-00908;08-04-25;08-04-25;11-04-25;ejecutada;15954986-0;"maria gonzalez";si;"cabana 9";"santiago centro";360000;360000;transferencia;04-04-25
RES-00909;03-06-25;/05/25;13-06-25;cancelada;15348004-4;"ana silva";no;"cabana 16";providencia;1200000;0;;30-05-25
RES-00910;09-09-25;09-09-25;12-09-25;reservada;9039992-6;"ana silva";si;"cabana 6";"santa cruz";360000;0;;09-09-25
RES-00911;16-06-25;16-06-25;26-06-25;ejecutada;8086449-3;"ana silva";si;"cabana 4";"santiago centro";1200000;1200000;tarjeta;14-06-25
RES-00915;20-10-25;20-10-25;23-10-25;ejecutada;11121655-k;"juan perez";no;"cabana 10";"santa cruz";360000;360000;transferencia;15-10-25
RES-00917;18-03-25;18-03-25;27-03-25;reservada;18568061-9;"ana silva";no;"cabana 2";"santa cruz";1080000;0;;13-03-25
RES-00919;19-09-25;19-09-25;25-09-25;ejecutada;8309406-0;"luis contreras";si;"cabana 5";providencia;720000;720000;transferencia;19-09-25
RES-00920;20-07-25;20-07-25;27-07-25;ejecutada;20727566-2;"juan perez";si;"cabana 11";"santiago centro";840000;840000;tarjeta;20-07-25
RES-00923;07-04-25;07-04-25;14-04-25;reservada;22855579-7;"luis contreras";si;"cabana 6";"santiago centro";840000;0;;05-04-25
RES-00924;02-04-25;02-04-25;10-04-25;reservada;13065663-3;"luis contreras";no;"cabana 4";"santiago centro";960000;0;;29-03-25
RES-00925;19-10-25;19-10-25;22-10-25;reservada;14861266-8;"ana silva";no;"cabana 6";"santa cruz";360000;0;;16-10-25
RES-00927;07-05-25;07-05-25;14-05-25;ejecutada;17647891-8;"maria gonzalez";no;"cabana 18";"santa cruz";840000;840000;tarjeta;05-05-25
RES-00933;18-08-25;18-08-25;27-08-25;reservada;11247006-9;"luis contreras";no;"cabana 15";"santa cruz";1080000;0;;16-08-25
RES-00934;04-12-25;04-12-25;11-12-25;cancelada;21773123-2;"luis contreras";si;"cabana 11";"santiago centro";840000;0;;02-12-25
RES-00935;18-12-25;18-12-25;"18-12-25 12:00";cancelada;12927748-3;"juan perez";si;"cancha futbolito aire libre";"santiago centro";25000;0;;14-12-25
RES-00936;10/10/;05-10-25;13-10-25;ejecutada;18154120-2;"maria gonzalez";no;"cabana 3";"la florida";960000;960000;efectivo;02-10-25
RES-00938;20-11-25;20-11-25;30-11-25;ejecutada;9108775-8;"ana silva";no;"cabana 9";"santiago centro";1200000;1200000;efectivo;17-11-25
RES-00939;16-10-25;16-10-25;18-10-25;cancelada;16564154-k;"juan perez";si;"cabana 4";providencia;240000;0;;16-10-25
RES-00942;17-11-25;17-11-25;18-11-25;ejecutada;15040048-1;"juan perez";no;"cabana 18";providencia;120000;120000;tarjeta;13-11-25
RES-00946;14-02-25;14-02-25;23-02-25;reservada;22078734-6;"pedro rojas";no;"cabana 8";"santa cruz";1080000;0;;11-02-25
RES-00947;18-03-25;18-03-25;22-03-25;reservada;18647741-3;"ana silva";no;"cabana 18";"santiago centro";480000;0;;16-03-25
RES-00948;19-12-25;19-12-25;23-12-25;ejecutada;20928234-8;pedro;si;"cabana 2";"la florida";480000;480000;efectivo;18-12-25
RES-00949;16-05-25;16-05-25;18-05-25;cancelada;9842967-0;"luis contreras";no;"cabana 12";"santa cruz";240000;0;;11-05-25
RES-00950;03-05-25;03-05-25;abc/12/25;cancelada;20672079-4;"juan perez";no;"cabana 20";providencia;600000;0;;03-05-25
RES-00951;05-05-25;05-05-25;10-05-25;ejecutada;13015768-8;"pedro rojas";no;"cabana 16";"santa cruz";600000;600000;efectivo;05-05-25
RES-00952;07-04-25;07-04-25;31/02/25;cancelada;17133976-6;"juan perez";si;"cabana 6";"santa cruz";840000;0;;05-04-25
RES-00954;18-04-25;18-04-25;20-04-25;cancelada;5938386-8;"ana silva";no;"cabana 7";"la florida";240000;0;;15-04-25
RES-00956;12-01-25;12-01-25;22-01-25;cancelada;20826590-3;"pedro rojas";no;"cabana 4";providencia;1200000;0;;09-01-25
RES-00957;08-10-25;08-10-25;15-10-25;ejecutada;9795239-6;"maria gonzalez";no;"cabana 16";"santiago centro";840000;840000;tarjeta;05-10-25
RES-00958;03-08-25;03-08-25;08-08-25;ejecutada;23876696-6;"luis contreras";si;"cabana 19";"santa cruz";600000;600000;tarjeta;29-07-25
RES-00960;12-08-25;12-08-25;15-08-25;ejecutada;6835621-0;"luis contreras";si;"cabana 19";providencia;360000;360000;transferencia;10-08-25
RES-00964;20-03-25;20-03-25;24-03-25;cancelada;19727843-9;"luis contreras";si;"cabana 20";"santa cruz";480000;0;;18-03-25
RES-00966;19-04-25;19-04-25;22-04-25;cancelada;18329134-3;"pedro rojas";si;"cabana 3";"santa cruz";360000;0;;17-04-25
RES-00970;17-07-25;17-07-25;26-07-25;cancelada;6126625-9;"maria gonzalez";si;"cabana 10";"santa cruz";1080000;0;;13-07-25
RES-00971;16-12-25;16-12-25;17-12-25;cancelada;18242406-4;"ana silva";si;"cabana 1";providencia;120000;0;;13-12-25
RES-00972;04-07-25;04-07-25;13-07-25;cancelada;24945636-5;"ana silva";no;"cabana 2";"la florida";1080000;0;;03-07-25
RES-00973;02-09-25;02-09-25;10-09-25;cancelada;6988936-0;"maria gonzalez";si;"cabana 7";"santa cruz";960000;0;;31-08-25
RES-00974;05-02-25;05-02-25;09-02-25;cancelada;20112516-2;"luis contreras";si;"cabana 12";providencia;480000;0;;01-02-25
RES-00976;16-04-25;16-04-25;26-04-25;cancelada;7989270-k;"maria gonzalez";si;"cabana 15";providencia;1200000;0;;13-04-25
RES-00977;01-07-25;01-07-25;02-07-25;ejecutada;9087517-5;"pedro rojas";no;"cabana 15";providencia;120000;120000;transferencia;29-06-25
RES-00978;01-05-25;01-05-25;04-05-25;ejecutada;15807009-k;"luis contreras";no;"cabana 20";"la florida";360000;360000;transferencia;26-04-25
RES-00979;05-03-25;05-03-25;09-03-25;reservada;20408365-7;"maria gonzalez";si;"cabana 6";"santa cruz";480000;0;;03-03-25
RES-00980;07-03-25;07-03-25;11-03-25;ejecutada;11316654-1;"luis contreras";no;"cabana 19";"santiago centro";480000;480000;tarjeta;02-03-25
RES-00984;10-02-25;10-02-25;10/10/;cancelada;19048151-4;"ana silva";no;"cabana 11";providencia;840000;0;;10-02-25
RES-00985;06-04-25;06-04-25;12-04-25;cancelada;19052661-5;"maria gonzalez";si;"cabana 4";"la florida";720000;0;;06-04-25
RES-00986;03-12-25;03-12-25;13-12-25;cancelada;17213598-6;"pedro rojas";si;"cabana 17";providencia;1200000;0;;03-12-25
RES-00987;06-01-25;06-01-25;15-01-25;cancelada;22746919-6;"maria gonzalez";no;"cabana 18";"santiago centro";1080000;0;;03-01-25
