codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
;20-08-25;20-08-25;27-08-25;ejecutada;8409701-2;Pedro Rojas;NO;Caba–a 1;Providencia;840000;840000;tarjeta;18-08-25
;01-09-25;01-09-25 20:00;01-09-25 21:00;ejecutada;9108775-8;Ana Silva;SI;Salon Eventos 3;Santa Cruz;100000;100000;tarjeta;30-08-25
;09-11-25;09-11-25;14-11-25;cancelada;21452115-6;Pedro Rojas;NO;Caba–a 15;Providencia;600000;0;;07-11-25
;15-11-25;15-11-25 09:00;15-11-25 10:00;cancelada;18646254-8;Pedro Rojas;SI;Cancha Futbolito Techada;Providencia;35000;0;;14-11-25
;04-10-25;04-10-25;06-10-25;reservada;6085414-9;Maria Gonzalez;NO;Caba–a 11;Providencia;240000;0;;03-10-25
;02-06-25;02-06-25 09:00;02-06-25 10:00;reservada;19544570-2;Maria Gonzalez;SI;Piscina 1;Providencia;20000;0;;29-05-25
;12-12-25;12-12-25 18:00;12-12-25 19:00;ejecutada;18467664-8;Pedro Rojas;NO;Cancha Padel Techada;Santiago Centro;35000;35000;transferencia;07-12-25
;07-09-25;07-09-25 21:00;07-09-25 22:00;reservada;20194778-2;Ana Silva;SI;Cancha Padel Techada;Santiago Centro;35000;0;;07-09-25
;08-01-25;08-01-25 11:00;08-01-25 12:00;ejecutada;19211618-K;Luis Contreras;SI;Cancha Tenis Aire Libre;Santiago Centro;25000;25000;transferencia;07-01-25
;17-03-25;17-03-25;25-03-25;reservada;17931290-9;Juan Perez;NO;Caba–a 18;La Florida;960000;0;;13-03-25
;19-05-25;19-05-25;20-05-25;ejecutada;12578522-0;Ana Silva;SI;Caba–a 10;Santiago Centro;120000;120000;efectivo;14-05-25
;10-07-25;10-07-25;20-07-25;cancelada;7416582-6;Pedro Rojas;NO;Caba–a 6;Santa Cruz;1200000;0;;06-07-25
;13-01-25;13-01-25 21:00;13-01-25 22:00;reservada;5137322-7;Juan Perez;NO;Cancha Tenis Aire Libre;La Florida;25000;0;;08-01-25
;16-04-25;16-04-25 10:00;16-04-25 11:00;reservada;16253483-1;Maria Gonzalez;NO;Salon Eventos 3;Providencia;100000;0;;16-04-25
;08-09-25;08-09-25 18:00;08-09-25 19:00;cancelada;10949220-5;Maria Gonzalez;NO;Cancha Padel Techada;Santa Cruz;35000;0;;08-09-25
;14-05-25;14-05-25 13:00;14-05-25 14:00;ejecutada;6642396-4;Maria Gonzalez;NO;Restaurant 1;Providencia;30000;30000;tarjeta;13-05-25
;06-10-25;06-10-25;07-10-25;cancelada;11521745-3;Ana Silva;NO;Caba–a 6;Santiago Centro;120000;0;;05-10-25
;16-08-25;16-08-25;19-08-25;cancelada;12887828-9;Maria Gonzalez;SI;Caba–a 18;Santiago Centro;360000;0;;15-08-25
;05-01-25;05-01-25;12-01-25;cancelada;20078438-3;Ana Silva;SI;Caba–a 12;La Florida;840000;0;;31-12-24
;10-04-25;10-04-25;11-04-25;ejecutada;23503123-K;Ana Silva;SI;Caba–a 8;La Florida;120000;120000;transferencia;09-04-25
;16-09-25;16-09-25 20:00;16-09-25 21:00;ejecutada;24945636-5;Ana Silva;SI;Salon Eventos 2;La Florida;100000;100000;efectivo;14-09-25
;07-09-25;07-09-25 20:00;07-09-25 21:00;ejecutada;22078734-6;Pedro Rojas;SI;Salon Eventos 4;Santa Cruz;100000;100000;efectivo;04-09-25
;04-03-25;04-03-25 22:00;04-03-25 23:00;cancelada;10145466-5;Pedro Rojas;SI;Piscina 2;Providencia;20000;0;;04-03-25
;04-03-25;04-03-25 13:00;04-03-25 14:00;cancelada;20997181-K;Juan Perez;SI;Restaurant 1;Providencia;30000;0;;27-02-25
;11-06-25;11-06-25 10:00;11-06-25 11:00;ejecutada;13914038-9;Luis Contreras;SI;Restaurant 2;La Florida;30000;30000;efectivo;06-06-25
;04-02-25;04-02-25 13:00;04-02-25 14:00;cancelada;6988936-0;Maria Gonzalez;SI;Cancha Padel Aire Libre;Santiago Centro;25000;0;;03-02-25
;07-10-25;07-10-25 12:00;07-10-25 13:00;reservada;15585247-K;Pedro Rojas;SI;Salon Eventos 2;La Florida;100000;0;;05-10-25
;17-08-25;17-08-25;23-08-25;ejecutada;19727843-9;Luis Contreras;NO;Caba–a 8;Santiago Centro;720000;720000;tarjeta;17-08-25
;15-08-25;15-08-25 20:00;15-08-25 21:00;reservada;23433621-5;Maria Gonzalez;SI;Cancha Tenis Aire Libre;La Florida;25000;0;;14-08-25
;17-05-25;17-05-25;26-05-25;cancelada;16968310-7;Luis Contreras;NO;Caba–a 16;Santiago Centro;1080000;0;;16-05-25
;abc/12/25;06-02-25;15-02-25;ejecutada;24002213-3;Juan Perez;SI;Caba–a 16;Santiago Centro;1080000;1080000;efectivo;02-02-25
;12-07-25;12-07-25;14-07-25;reservada;19052661-5;Maria Gonzalez;NO;Caba–a 11;Providencia;240000;0;;07-07-25
;18-01-25;18-01-25;25-01-25;cancelada;15585247-K;Pedro Rojas;NO;Caba–a 14;La Florida;840000;0;;15-01-25
;04-05-25;04-05-25;13-05-25;ejecutada;11414686-2;Maria Gonzalez;SI;Caba–a 13;La Florida;1080000;1080000;efectivo;01-05-25
;01-11-25;01-11-25;03-11-25;ejecutada;8701823-7;Luis Contreras;NO;Caba–a 16;La Florida;240000;240000;transferencia;27-10-25
;06-12-25;06-12-25 19:00;06-12-25 20:00;ejecutada;24635453-7;Juan Perez;NO;Salon Eventos 4;Providencia;100000;100000;transferencia;04-12-25
;15-12-25;15-12-25 19:00;15-12-25 20:00;ejecutada;21156024-K;Maria Gonzalez;SI;Restaurant 1;Providencia;30000;30000;tarjeta;11-12-25
;06-08-25;06-08-25;09-08-25;ejecutada;20112516-2;Luis Contreras;NO;Caba–a 15;Providencia;360000;360000;efectivo;04-08-25
;12-05-25;12-05-25 11:00;12-05-25 12:00;cancelada;6512346-0;Maria Gonzalez;NO;Cancha Futbolito Techada;Providencia;35000;0;;12-05-25
;10-11-25;10-11-25;17-11-25;cancelada;21351051-7;Ana Silva;SI;Caba–a 17;La Florida;840000;0;;07-11-25
;05-07-25;05-07-25 11:00;05-07-25 12:00;reservada;6442121-2;Pedro Rojas;SI;Cancha Futbolito Aire Libre;Providencia;25000;0;;03-07-25
;01-06-25;01-06-25 09:00;01-06-25 10:00;cancelada;19544570-2;Maria Gonzalez;NO;Salon Eventos 1;La Florida;100000;0;;28-05-25
;13-04-25;13-04-25;22-04-25;cancelada;11247006-9;Luis Contreras;SI;Caba–a 15;La Florida;1080000;0;;11-04-25
;05-05-25;05-05-25 16:00;05-05-25 17:00;ejecutada;22256719-K;Ana Silva;NO;Cancha Tenis Aire Libre;La Florida;25000;25000;efectivo;01-05-25
;08-11-25;08-11-25;16-11-25;ejecutada;10701066-1;Maria Gonzalez;SI;Caba–a 16;Santa Cruz;960000;960000;transferencia;05-11-25
;05-10-25;05-10-25;08-10-25;ejecutada;12313678-0;Juan Perez;NO;Caba–a 1;Santa Cruz;360000;360000;transferencia;05-10-25
;06-09-25;06-09-25;14-09-25;cancelada;17911506-9;Pedro Rojas;SI;Caba–a 3;La Florida;960000;0;;01-09-25
;16-11-25;16-11-25 17:00;16-11-25 18:00;reservada;24795565-8;Luis Contreras;NO;Cancha Tenis Aire Libre;La Florida;25000;0;;11-11-25
;14-01-25;14-01-25 16:00;14-01-25 17:00;ejecutada;15807009-K;Luis Contreras;NO;Cancha Tenis Aire Libre;La Florida;25000;25000;tarjeta;13-01-25
;15-06-26;17-06-26 10:00;17-06-26 11:00;reservada;11984768-0;Luis Contreras;SI;Cancha Tenis Aire Libre X;Santiago Centro;25000;0;;18-11-25
;15-12-25;15-12-25;16-12-25;cancelada;16253483-1;Maria Gonzalez;NO;Caba–a 18;La Florida;120000;0;;13-12-25
;09-09-25;09-09-25 10:00;09-09-25 11:00;ejecutada;22075434-0;Ana Silva;SI;Cancha Futbolito Aire Libre;Santa Cruz;25000;25000;tarjeta;06-09-25
;19-08-25;abc/12/25;27-08-25;reservada;11483413-0;Ana Silva;NO;Caba–a 9 X;Santiago Centro;960000;0;;16-08-25
;13-11-25;13-11-25 19:00;13-11-25 20:00;ejecutada;19484029-2;Luis Contreras;NO;Salon Eventos 2;Santa Cruz;100000;100000;transferencia;12-11-25
;14-12-25;14-12-25;21-12-25;reservada;18876546-7;Juan Perez;SI;Caba–a 8;Santiago Centro;840000;0;;13-12-25
;19-06-25;19-06-25;27-06-25;ejecutada;24949712-6;Luis Contreras;NO;Caba–a 18;Santiago Centro;960000;960000;tarjeta;14-06-25
;06-11-25;06-11-25;10-11-25;cancelada;21783745-6;Maria Gonzalez;SI;Caba–a 8;La Florida;480000;0;;05-11-25
;16-09-25;16-09-25 20:00;16-09-25 21:00;reservada;7479790-3;Luis Contreras;SI;Salon Eventos 2;Santiago Centro;100000;0;;15-09-25
;19-07-25;19-07-25 18:00;19-07-25 19:00;reservada;20727566-2;Juan Perez;SI;Piscina 1;Providencia;20000;0;;14-07-25
;14-05-25;14-05-25;20-05-25;cancelada;5779517-4;Luis;NO;Caba–a 4;Providencia;720000;0;;12-05-25
;14-11-25;14-11-25;20-11-25;cancelada;16889614-K;Pedro Rojas;SI;Caba–a 8;Providencia;720000;0;;14-11-25
;10-01-25;10-01-25 11:00;10-01-25 12:00;reservada;23457711-5;Luis Contreras;SI;Piscina 2;Santiago Centro;20000;0;;10-01-25
;04-10-25;04-10-25 08:00;04-10-25 09:00;reservada;12922397-9;Maria Gonzalez;SI;Restaurant 2;Santiago Centro;30000;0;;29-09-25
;12-03-25;12-03-25 21:00;12-03-25 22:00;cancelada;11521745-3;Ana Silva;SI;Salon Eventos 1;Providencia;100000;0;;11-03-25
;04-02-25;04-02-25;12-02-25;cancelada;15941454-K;Pedro Rojas;NO;Caba–a 8;Santiago Centro;960000;0;;30-01-25
;15//25;04-07-25;11-07-25;reservada;15838325-K;Maria Gonzalez;SI;Caba–a 2 X;La Florida;840000;0;;02-07-25
;14-04-25;14-04-25;18-04-25;reservada;17470694-8;Pedro Rojas;SI;Caba–a 1;La Florida;480000;0;;13-04-25
;08-08-25;08-08-25 10:00;08-08-25 11:00;reservada;17453904-9;Ana Silva;SI;Cancha Futbolito Techada;La Florida;35000;0;;07-08-25
;04-02-25;04-02-25;04-02-25 12:00;reservada;16657576-1;Luis Contreras;NO;Cancha Basquetbol Aire Libre;Santiago Centro;25000;0;;31-01-25
;19-05-25;19-05-25 08:00;19-05-25 09:00;ejecutada;12730200-6;Maria Gonzalez;NO;Salon Eventos 4;Santiago Centro;100000;100000;efectivo;16-05-25
;15-06-25;15-06-25 09:00;15-06-25 10:00;ejecutada;13761426-K;Maria Gonzalez;NO;Piscina 2;La Florida;20000;20000;efectivo;11-06-25
;18-08-25;18-08-25;23-08-25;ejecutada;5779517-4;Luis Contreras;SI;Caba–a 14;Providencia;600000;600000;tarjeta;16-08-25
;03-09-25;03-09-25;10-09-25;ejecutada;9813420-4;Maria Gonzalez;NO;Caba–a 8;Santiago Centro;840000;840000;transferencia;01-09-25
;09-02-25;09-02-25 13:00;09-02-25 14:00;ejecutada;11541623-5;Maria Gonzalez;NO;Cancha Basquetbol Aire Libre;Santiago Centro;25000;25000;transferencia;08-02-25
;16-03-25;16-03-25;24-03-25;reservada;16479158-0;Pedro Rojas;NO;Caba–a 16 X;La Florida;960000;0;;15-03-25
;19-11-25;19-11-25 13:00;19-11-25 14:00;reservada;21554696-9;Maria Gonzalez;SI;Cancha Padel Aire Libre;La Florida;25000;0;;17-11-25
;05-07-25;05-07-25 13:00;05-07-25 14:00;ejecutada;20928234-8;Pedro Rojas;NO;Salon Eventos 3;Providencia;100000;100000;tarjeta;30-06-25
;12-03-25;12-03-25 13:00;12-03-25 14:00;ejecutada;18154120-2;Maria Gonzalez;SI;Piscina 1;Santiago Centro;20000;20000;tarjeta;09-03-25
;18-03-25;18-03-25 11:00;18-03-25 12:00;cancelada;16848416-1;Ana Silva;NO;Salon Eventos 1;Santa Cruz;100000;0;;13-03-25
;09-12-25;09-12-25 20:00;09-12-25 21:00;ejecutada;21156024-K;Maria Gonzalez;SI;Cancha Padel Techada;La Florida;35000;35000;transferencia;05-12-25
;08-07-25;08-07-25 11:00;08-07-25 12:00;reservada;16253483-1;Maria Gonzalez;NO;Cancha Tenis Techada;La Florida;35000;0;;07-07-25
;13-05-25;13-05-25 21:00;13-05-25 22:00;cancelada;10934689-6;Pedro Rojas;SI;Restaurant 2;Providencia;30000;0;;13-05-25
;06-06-25;06-06-25;13-06-25;reservada;15795747-3;Ana Silva;SI;Caba–a 16;Santa Cruz;840000;0;;01-06-25
;19-11-25;19-11-25 20:00;19-11-25 21:00;reservada;5854603-8;Luis Contreras;NO;Cancha Basquetbol Aire Libre;La Florida;25000;0;;14-11-25
;12-03-25;12-03-25;14-03-25;reservada;9571085-9;Juan Perez;NO;Caba–a 19;La Florida;240000;0;;10-03-25
;05-07-25;05-07-25;06-07-25;ejecutada;16550967-6;Ana Silva;SI;Caba–a 5;Providencia;120000;120000;efectivo;03-07-25
;11-08-25;11-08-25 16:00;11-08-25 17:00;ejecutada;7106046-2;Maria Gonzalez;SI;Piscina 2 X;Santa Cruz;20000;20000;transferencia;08-08-25
;10-09-25;10-09-25;17-09-25;ejecutada;9843733-9;Maria Gonzalez;NO;Caba–a 10;Santiago Centro;840000;840000;efectivo;10-09-25
;13-06-25;13-06-25 09:00;13-06-25 10:00;ejecutada;12453493-3;Juan Perez;NO;Restaurant 1;Providencia;30000;30000;transferencia;09-06-25
;12-08-25;12-08-25;20-08-25;cancelada;15807009-K;Luis Contreras;SI;Caba–a 14;Santa Cruz;960000;0;;10-08-25
;02-07-25;02-07-25;10-07-25;ejecutada;14756759-6;Juan Perez;SI;Caba–a 19;La Florida;960000;960000;transferencia;27-06-25
;17-05-25;17-05-25;18-05-25;cancelada;13534305-6;Juan Perez;NO;Caba–a 10;Santiago Centro;120000;0;;15-05-25
;03-06-25;03-06-25 16:00;03-06-25 17:00;cancelada;23849659-4;Maria Gonzalez;SI;Salon Eventos 1;Santiago Centro;100000;0;;01-06-25
;06-05-25;06-05-25;08-05-25;ejecutada;22108526-4;Ana Silva;NO;Caba–a 4;Santa Cruz;240000;240000;tarjeta;04-05-25
;14-05-25;abc/12/25;23-05-25;ejecutada;22966221-K;Maria Gonzalez;SI;Caba–a 17;Santa Cruz;1080000;1080000;efectivo;12-05-25
;15-02-25;15-02-25 22:00;15-02-25 23:00;reservada;8722237-3;Juan Perez;NO;Salon Eventos 1;Santiago Centro;100000;0;;13-02-25
;16-12-25;16-12-25;22-12-25;reservada;18616868-2;Luis Contreras;NO;Caba–a 4;La Florida;720000;0;;15-12-25
;05-12-25;05-12-25;11-12-25;cancelada;5137322-7;Juan Perez;NO;Caba–a 12;Santiago Centro;720000;0;;01-12-25
;20-09-25;20-09-25;22-09-25;ejecutada;17931290-5;Juan Perez;SI;Caba–a 1;Santa Cruz;240000;240000;transferencia;15-09-25
;11-12-25;11-12-25 18:00;11-12-25 19:00;cancelada;5645014-9;Pedro Rojas;NO;Cancha Futbolito Aire Libre;Providencia;25000;0;;06-12-25
;20-02-25;20-02-25;23-02-25;reservada;24740663-8;Luis;NO;Caba–a 17;Providencia;360000;0;;17-02-25
;09-11-25;09-11-25;10-11-25;cancelada;5757659-6;Pedro Rojas;SI;Caba–a 17;Santa Cruz;120000;0;;08-11-25
;18-12-25;18-12-25;28-12-25;ejecutada;18843742-7;Pedro Rojas;SI;Caba–a 20;Santiago Centro;1200000;1200000;tarjeta;18-12-25
;13-01-25;13-01-25;13-01-25 09:00;ejecutada;12568147-6;Ana Silva;NO;Salon Eventos 2 X;La Florida;100000;100000;tarjeta;13-01-25
;16-09-25;16-09-25;17-09-25;ejecutada;16276138-2;Ana Silva;SI;Caba–a 19;Santa Cruz;120000;120000;efectivo;15-09-25
;17-02-25;17-02-25;17-02-25 16:00;reservada;10478754-1;Pedro Rojas;SI;Restaurant 1;Providencia;30000;0;;12-02-25
;02-05-25;02-05-25;08-05-25;reservada;20859114-2;Luis Contreras;NO;Caba–a 7;La Florida;720000;0;;30-04-25
;19-03-25;19-03-25;23-03-25;reservada;23731597-9;Juan Perez;SI;Caba–a 11;Providencia;480000;0;;17-03-25
;11-10-25;11-10-25;19-10-25;reservada;14756759-3;Juan Perez;SI;Caba–a 13;La Florida;960000;0;;08-10-25
;10-11-25;10-11-25;19-11-25;ejecutada;10234889-3;Pedro Rojas;SI;Caba–a 10;Santa Cruz;1080000;1080000;tarjeta;08-11-25
;07-12-25;07-12-25;12-12-25;reservada;17623443-1;Maria Gonzalez;SI;Caba–a 13;Providencia;600000;0;;03-12-25
;05-07-25;05-07-25;14-07-25;ejecutada;7781298-9;Pedro Rojas;NO;Caba–a 6;Santiago Centro;1080000;1080000;tarjeta;04-07-25
;17-08-25;17-08-25 15:00;17-08-25 16:00;ejecutada;6559917-1;Maria Gonzalez;NO;Cancha Basquetbol Aire Libre;Santiago Centro;25000;25000;efectivo;16-08-25
;20-12-25;20-12-25;22-12-25;reservada;12568147-6;Ana Silva;NO;Caba–a 20;La Florida;240000;0;;19-12-25
;11-05-25;11-05-25;14-05-25;reservada;5779517-4;Luis Contreras;SI;Caba–a 14;Providencia;360000;0;;10-05-25
;16-04-25;16-04-25;23-04-25;reservada;10464361-2;Luis Contreras;NO;Caba–a 5;La Florida;840000;0;;12-04-25
;17-01-25;17-01-25;19-01-25;reservada;6504014-K;Luis Contreras;NO;Caba–a 13;La Florida;240000;0;;17-01-25
;01-08-25;01-08-25;07-08-25;ejecutada;6126593-7;Juan Perez;NO;Caba–a 18;Providencia;720000;720000;transferencia;27-07-25
;09-07-25;09-07-25;16-07-25;ejecutada;20394775-5;Pedro Rojas;SI;Caba–a 5;La Florida;840000;840000;transferencia;08-07-25
;09-04-25;09-04-25;19-04-25;reservada;15293763-6;Luis Contreras;SI;Caba–a 4;Providencia;1200000;0;;06-04-25
;05-09-25;05-09-25;13-09-25;reservada;16949045-7;Luis Contreras;SI;Caba–a 18;Providencia;960000;0;;31-08-25
;03-06-25;03-06-25;05-06-25;ejecutada;24132013-8;Pedro Rojas;NO;Caba–a 19;Santa Cruz;240000;240000;transferencia;29-05-25
;13-06-25;13-06-25 15:00;13-06-25 16:00;cancelada;22863706-8;Luis Contreras;SI;Salon Eventos 2;La Florida;100000;0;;11-06-25
;13-11-25;13-11-25;21-11-25;reservada;22703981-7;Juan Perez;NO;Caba–a 17;La Florida;960000;0;;11-11-25
;16-12-25;16-12-25 10:00;16-12-25 11:00;ejecutada;7106046-2;Maria Gonzalez;SI;Salon Eventos 1;La Florida;100000;100000;tarjeta;12-12-25
;14-06-25;14-06-25;15-06-25;reservada;22512308-K;Pedro Rojas;SI;Caba–a 12;Santiago Centro;120000;0;;14-06-25
;04-04-25;04-04-25 19:00;04-04-25 20:00;reservada;17674128-7;Pedro Rojas;NO;Salon Eventos 1;Providencia;100000;0;;03-04-25
;22-06-26;24-06-26 12:00;28-06-26 12:00;reservada;11121655-K;Juan;NO;Caba–a 4;La Florida;480000;0;;07-11-25
;08-02-25;08-02-25;10-02-25;cancelada;16114575-0;Luis Contreras;NO;Caba–a 18;Santiago Centro;240000;0;;05-02-25
;08-03-25;08-03-25;15-03-25;cancelada;18467664-8;Pedro Rojas;SI;Caba–a 11;Providencia;840000;0;;04-03-25
;10-04-25;10-04-25 20:00;10-04-25 21:00;reservada;19631766-K;Maria Gonzalez;NO;Cancha Padel Techada;La Florida;35000;0;;10-04-25
;11-11-25;11-11-25 17:00;11-11-25 18:00;ejecutada;23302730-8;Maria Gonzalez;NO;Cancha Basquetbol Aire Libre;La Florida;25000;25000;efectivo;11-11-25
;01-05-25;01-05-25 09:00;01-05-25 10:00;reservada;22966221-K;Maria Gonzalez;NO;Salon Eventos 4;Providencia;100000;0;;30-04-25
;08-09-25;08-09-25 20:00;08-09-25 21:00;reservada;7735551-0;Ana Silva;SI;Cancha Tenis Techada;Santa Cruz;35000;0;;04-09-25
;20-05-25;20-05-25;23-05-25;reservada;16759872-2;Ana Silva;SI;Caba–a 15;Providencia;360000;0;;18-05-25
;09-05-25;09-05-25 11:00;09-05-25 12:00;reservada;9203394-5;Luis Contreras;SI;Cancha Basquetbol Aire Libre;Santiago Centro;25000;0;;05-05-25
;02-08-25;02-08-25;12-08-25;reservada;17820790-3;Juan Perez;NO;Caba–a 15;Santa Cruz;1200000;0;;30-07-25
;16-05-25;16-05-25;26-05-25;cancelada;13734270-7;Luis Contreras;SI;Caba–a 7;Santiago Centro;1200000;0;;12-05-25
;03-06-25;03-06-25;12-06-25;reservada;10120385-9;Maria Gonzalez;NO;Caba–a 15;Santiago Centro;1080000;0;;29-05-25
;18-11-25;18-11-25;18-11-25 16:00;cancelada;11218435-K;Luis Contreras;SI;Salon Eventos 4 X;Santa Cruz;100000;0;;13-11-25
;08-12-25;08-12-25;10-12-25;cancelada;18647741-3;Ana Silva;SI;Caba–a 15;Santa Cruz;240000;0;;06-12-25
;01-06-25;01-06-25 18:00;01-06-25 19:00;reservada;24795565-8;Luis Contreras;SI;Cancha Futbolito Techada;Providencia;35000;0;;01-06-25
;03-01-25;03-01-25;08-01-25;cancelada;10992904-2;Luis Contreras;SI;Caba–a 13;Santa Cruz;600000;0;;01-01-25
;11-09-25;11-09-25;21-09-25;cancelada;11277963-9;Juan Perez;NO;Caba–a 3;Santa Cruz;1200000;0;;10-09-25
;07-03-25;07-03-25 12:00;07-03-25 13:00;reservada;24945636-5;Ana Silva;SI;Restaurant 1;La Florida;30000;0;;07-03-25
;20-05-25;20-05-25;27-05-25;ejecutada;21162735-2;Juan Perez;NO;Caba–a 18;Providencia;840000;840000;tarjeta;16-05-25
;13-08-25;13-08-25;20-08-25;ejecutada;22381571-5;Juan Perez;NO;Caba–a 16;Santa Cruz;840000;840000;efectivo;12-08-25
;05-08-25;05-08-25 16:00;05-08-25 17:00;cancelada;13775714-1;Luis Contreras;SI;Cancha Tenis Techada;Santa Cruz;35000;0;;31-07-25
;01-02-25;01-02-25;08-02-25;ejecutada;23939713-1;Pedro Rojas;NO;Caba–a 19;Santa Cruz;840000;840000;efectivo;30-01-25
;01-08-25;01-08-25;07-08-25;cancelada;24765561-1;Juan Perez;NO;Caba–a 18;Santiago Centro;720000;0;;01-08-25
;12-02-25;31/02/25;15-02-25;reservada;6946141-0;Ana Silva;SI;Caba–a 18;Santa Cruz;360000;0;;08-02-25
;12-08-25;12-08-25;21-08-25;cancelada;21099442-4;Luis Contreras;NO;Caba–a 3;Providencia;1080000;0;;08-08-25
;12-02-25;12-02-25;17-02-25;ejecutada;5427877-2;Juan Perez;NO;Caba–a 4;Santiago Centro;600000;600000;efectivo;11-02-25
;07-05-25;07-05-25;13-05-25;cancelada;13224751-K;Luis Contreras;NO;Caba–a 6;Santa Cruz;720000;0;;03-05-25
;15-06-26;17-06-26 03:30;26-06-26 03:30;reservada;6858349-7;Luis Contreras;SI;Caba–a 1;La Florida;1080000;0;;14-02-25
;12-01-25;/05/25;18-01-25;cancelada;12192627-4;Pedro Rojas;NO;Caba–a 7;Providencia;720000;0;;10-01-25
;16-02-25;16-02-25;24-02-25;cancelada;20928234-8;Pedro Rojas;SI;Caba–a 16;Santiago Centro;960000;0;;12-02-25
;14-12-25;14-12-25;16-12-25;reservada;8356612-4;Pedro Rojas;SI;Caba–a 17 X;La Florida;240000;0;;09-12-25
;07-10-25;07-10-25;16-10-25;cancelada;16170965-4;Luis Contreras;NO;Caba–a 1;Santa Cruz;1080000;0;;05-10-25
;10-12-25;10-12-25;18-12-25;ejecutada;5427877-2;Juan Perez;NO;Caba–a 8;Providencia;960000;960000;efectivo;07-12-25
;01-11-25;01-11-25 16:00;01-11-25 17:00;cancelada;13203913-5;Maria Gonzalez;NO;Piscina 1;Santiago Centro;20000;0;;30-10-25
;03-07-25;03-07-25;11-07-25;cancelada;5350796-4;Luis Contreras;SI;Caba–a 8;Santa Cruz;960000;0;;03-07-25
;13-10-25;13-10-25 20:00;13-10-25 21:00;reservada;7812836-4;Pedro Rojas;NO;Cancha Futbolito Aire Libre;Santiago Centro;25000;0;;11-10-25
;15-07-25;15-07-25 12:00;15-07-25 13:00;reservada;10145466-5;Pedro Rojas;NO;Salon Eventos 2;La Florida;100000;0;;11-07-25
;18-06-25;18-06-25;23-06-25;cancelada;13006129-K;Pedro Rojas;SI;Caba–a 10;Providencia;600000;0;;16-06-25
;07-11-25;07-11-25 22:00;07-11-25 23:00;reservada;13534305-6;Juan Perez;NO;Salon Eventos 3;Providencia;100000;0;;02-11-25
;05-04-25;05-04-25 09:00;05-04-25 10:00;reservada;7544276-9;Maria Gonzalez;SI;Cancha Futbolito Techada;Santa Cruz;35000;0;;31-03-25
;16-05-25;16-05-25 14:00;16-05-25 15:00;ejecutada;19652678-1;Juan Perez;SI;Restaurant 1;La Florida;30000;30000;efectivo;14-05-25
;04-05-25;04-05-25 09:00;04-05-25 10:00;cancelada;21841410-9;Juan Perez;SI;Salon Eventos 3;La Florida;100000;0;;02-05-25
;10-12-25;10-12-25 20:00;10-12-25 21:00;ejecutada;7686256-8;Luis Contreras;NO;Cancha Tenis Techada;Santiago Centro;35000;35000;transferencia;10-12-25
;15-11-25;15-11-25 22:00;15-11-25 23:00;reservada;16848416-K;Ana Silva;NO;Piscina 1;Santa Cruz;20000;0;;14-11-25
;17-01-25;17-01-25 10:00;17-01-25 11:00;ejecutada;5643136-5;Juan Perez;SI;Salon Eventos 3;La Florida;100000;100000;tarjeta;17-01-25
;10-11-25;10-11-25 13:00;10-11-25 14:00;ejecutada;13288053-0;Luis Contreras;SI;Cancha Futbolito Aire Libre;La Florida;25000;25000;transferencia;05-11-25
;06-05-25;06-05-25 13:00;06-05-25 14:00;cancelada;15345989-4;Pedro Rojas;NO;Cancha Padel Aire Libre;Providencia;25000;0;;06-05-25
;19-03-25;19-03-25 15:00;19-03-25 16:00;ejecutada;19484029-2;Luis Contreras;SI;Cancha Basquetbol Aire Libre;Santa Cruz;25000;25000;transferencia;14-03-25
;14-06-25;14-06-25 11:00;14-06-25 12:00;cancelada;12353825-0;Ana Silva;SI;Restaurant 2;La Florida;30000;0;;12-06-25
;17-11-25;17-11-25;22-11-25;cancelada;20997181-K;Juan Perez;NO;Caba–a 18;Santiago Centro;600000;0;;14-11-25
;09-02-25;09-02-25 08:00;09-02-25 09:00;reservada;15505875-7;Pedro Rojas;SI;Cancha Basquetbol Aire Libre;La Florida;25000;0;;06-02-25
;11-10-25;11-10-25;14-10-25;reservada;23804418-9;Ana Silva;NO;Caba–a 7;La Florida;360000;0;;08-10-25
;14-08-25;14-08-25;23-08-25;ejecutada;15600733-1;Luis Contreras;SI;Caba–a 20;Santa Cruz;1080000;1080000;tarjeta;12-08-25
;11-07-25;11-07-25 08:00;11-07-25 09:00;reservada;5135966-6;Pedro Rojas;NO;Restaurant 1;La Florida;30000;0;;08-07-25
;20-06-25;20-06-25;30-06-25;ejecutada;24639890-9;Luis Contreras;SI;Caba–a 6 X;Providencia;1200000;1200000;transferencia;20-06-25
;16-09-25;16-09-25 09:00;16-09-25 10:00;ejecutada;21821683-8;Maria Gonzalez;SI;Restaurant 2;Providencia;30000;30000;efectivo;13-09-25
;16-04-25;16-04-25;25-04-25;ejecutada;13532015-3;Luis Contreras;NO;Caba–a 18;Providencia;1080000;1080000;transferencia;13-04-25
;15-11-25;15-11-25;19-11-25;cancelada;22078734-6;Pedro Rojas;NO;Caba–a 6;La Florida;480000;0;;10-11-25
